country_name,year,headcount,PopTotal,PIP_Region,poorpop
Madagascar,2028,0.911269975187071,34061942,SSA,31039625.0411635
Madagascar,2029,0.908665186890422,34830840,SSA,31649571.7381504
Madagascar,2030,0.904970898330845,35604443,SSA,32220984.7662794
Malawi,2020,0.886329340875638,19377061,SSA,17174457.704237
Malawi,2021,0.887475639090928,19889742,SSA,17651661.4928037
Malawi,2022,0.890500274266921,20405317,SSA,18170940.3850035
Malawi,2023,0.891060142845074,20931751,SSA,18651449.0360575
Malawi,2024,0.890500274266921,21475962,SSA,19124350.051146
Malawi,2025,0.888390751499585,22033992,SSA,19574794.7114158
Malawi,2026,0.886738639408669,22601151,SSA,20041313.8868099
Malawi,2027,0.885010716354469,23176271,SSA,20511248.2001353
Malawi,2028,0.8836576786126,23758548,SSA,20994423.372886
Malawi,2029,0.882385553836514,24347875,SSA,21484213.1666172
Malawi,2030,0.882068342854787,24944243,SSA,22002527.0867771
Malaysia,2020,0.00181903288057253,33199993,EAP,60391.8789017778
Malaysia,2021,0.00152929068202435,33573874,EAP,51344.2126676595
Malaysia,2022,0.00124373027470219,33938221,EAP,42209.9929272335
Malaysia,2023,0.00106217505327463,34308525,EAP,36441.6593696488
Malaysia,2024,0.000887424727731257,34671895,EAP,30768.6969803017
Malaysia,2025,0.000733835864741623,35028030,EAP,25704.8246852455
Malaysia,2026,0.000550620667538151,35376942,EAP,19479.2754194985
Malaysia,2027,0.00048162872422814,35718158,EAP,17202.8908693191
Malaysia,2028,0.000406562895350252,36050662,EAP,14656.8615220133
Malaysia,2029,0.000331885805946399,36373834,EAP,12071.9592124505
Malaysia,2030,0.00031382236222851,36687569,EAP,11513.3795680015
Maldives,2020,0.000927193014935536,514438,SAS,476.983320217407
Maldives,2021,0.000277959225221821,521457,SAS,144.943783706495
Maldives,2022,0.000189634840574282,523787,SAS,99.3282642398817
Maldives,2023,0.000161545549304248,521021,SAS,84.1686236440483
Maldives,2024,0.000145420181522653,517887,SAS,75.3112215482224
Maldives,2025,8.43088359099902e-05,515223,SAS,43.4378513640529
Maldives,2026,8.43088359099902e-05,513362,SAS,43.2809526204244
Maldives,2027,8.43088359099902e-05,512284,SAS,43.1900676953134
Maldives,2028,8.43088359099902e-05,511718,SAS,43.1423488941884
Maldives,2029,8.43088359099902e-05,511725,SAS,43.1429390560397
Maldives,2030,8.43088359099902e-05,512683,SAS,43.2237069208415
Mali,2020,0.510821588254866,21224040,SSA,10841697.8219848
Mali,2021,0.509188768248386,21904983,SSA,11153771.3122718
Mali,2022,0.512462134480741,22593590,SSA,11578359.3569827
Mali,2023,0.503870175151738,23293698,SSA,11736999.6911917
Mali,2024,0.491610336714608,24015789,SSA,11806410.116757
Mali,2025,0.480581911441062,24758658,SSA,11898563.1863555
Mali,2026,0.472965625573667,25518081,SSA,12069175.1436045
Mali,2027,0.466120985050908,26292781,SSA,12255616.9794478
Mali,2028,0.457561515827251,27083625,SSA,12392424.5090968
Mali,2029,0.450067863136712,27890510,SSA,12552622.2374931
Mali,2030,0.440516544476114,28712294,SSA,12648240.5368622
Malta,2020,0.00485015853959725,515358,OHI,2499.56800464976
Malta,2021,0.00443973323406085,526748,OHI,2338.62060157509
Malta,2022,0.00443973323406085,533286,OHI,2367.64757745938
Malta,2023,0.00443973323406085,535064,OHI,2375.54142314954
Malta,2024,0.00307952793913346,536740,OHI,1652.90582605049
Malta,2025,0.00307952793913346,538297,OHI,1657.70065105172
Malta,2026,0.00307952793913346,539715,OHI,1662.06742166942
Malta,2027,0.00307952793913346,540956,OHI,1665.88911584188
Malta,2028,0.00307952793913346,541996,OHI,1669.09182489858
Malta,2029,0.00307952793913346,542824,OHI,1671.64167403218
Malta,2030,0.00307952793913346,543425,OHI,1673.4924703236
Marshall Islands,2020,0.0596426451329808,43413,EAP,2589.2661531581
Marshall Islands,2021,0.0596426451329808,42050,EAP,2507.97322784184
Marshall Islands,2022,0.0594036218257571,41569,EAP,2469.3491556749
Marshall Islands,2023,0.0553471171788475,41996,EAP,2324.35753304288
Marshall Islands,2024,0.0526211269305957,42415,EAP,2231.92509876122
Marshall Islands,2025,0.0515244753185227,42819,EAP,2206.22650866382
Marshall Islands,2026,0.0486888060742284,43209,EAP,2103.79462166133
Marshall Islands,2027,0.0486888060742284,43594,EAP,2122.53981199991
Marshall Islands,2028,0.0474354899461449,43978,EAP,2086.11797685156
